time,low,high,open,close,volume
2020-05-04 18:00:00,187.22,188.83,187.22,187.54,645.10751425
2020-05-04 19:00:00,186.64,188.41,187.42,187.35,1068.9045963
2020-05-04 20:00:00,187.33,190.85,187.4,190.32,1823.58806646
2020-05-04 21:00:00,189.17,191.83,190.58,191.8,1093.81113453
2020-05-04 22:00:00,189.91,192.0,191.7,190.4,2810.40093837
2020-05-04 23:00:00,188.93,191.23,190.41,190.02,356.11051315
2020-05-05 00:00:00,189.57,191.43,189.99,191.22,111.99305567
2020-05-05 01:00:00,189.4,191.12,191.12,190.66,127.10476588
2020-05-05 02:00:00,188.22,190.72,190.72,189.01,368.79400745
2020-05-05 03:00:00,187.91,189.71,188.9,189.41,352.4744779
2020-05-05 04:00:00,189.52,193.02,189.52,192.5,4453.75111083
2020-05-05 05:00:00,191.19,193.81,192.5,191.38,3610.96389949
2020-05-05 06:00:00,190.57,192.29,191.25,192.16,1970.38267771
2020-05-05 07:00:00,191.55,193.19,192.19,191.67,1540.56864527
2020-05-05 08:00:00,190.9,193.26,191.55,193.26,1782.90197303
2020-05-05 09:00:00,190.69,193.83,193.14,190.96,2844.58311941
2020-05-05 10:00:00,185.91,190.82,190.82,188.25,8242.00713347
2020-05-05 11:00:00,187.79,189.67,188.13,188.45,1412.81769323
2020-05-05 12:00:00,187.61,189.04,188.47,188.47,1421.71708479
2020-05-05 13:00:00,187.47,189.97,188.36,188.69,3977.08162166
2020-05-05 14:00:00,187.53,188.84,188.76,188.48,3345.55931558
2020-05-05 15:00:00,187.54,189.6,188.38,188.45,1818.48097746
2020-05-05 16:00:00,188.02,189.64,188.38,188.98,895.36549246
2020-05-05 17:00:00,187.92,189.54,188.96,188.51,895.42347707
2020-05-05 18:00:00,187.79,188.63,188.27,188.3,633.88599605
2020-05-05 19:00:00,188.05,189.03,188.2,189.0,509.93364977
2020-05-05 20:00:00,188.67,189.95,188.91,189.62,880.72311768
2020-05-05 21:00:00,189.31,190.2,189.44,189.4,912.28939637
2020-05-05 22:00:00,188.53,189.8,189.42,189.41,531.8407601
2020-05-05 23:00:00,188.72,189.86,189.4,189.64,284.10641985
2020-05-06 00:00:00,187.02,190.0,189.95,187.56,3994.63392766
2020-05-06 01:00:00,187.39,189.35,187.56,189.26,2033.34910545
2020-05-06 02:00:00,188.39,189.35,189.34,189.17,1106.52852682
2020-05-06 03:00:00,188.89,192.97,189.14,190.88,3363.09908375
2020-05-06 04:00:00,190.72,192.68,191.17,190.72,318.01960723
2020-05-06 05:00:00,190.09,191.93,190.81,191.0,990.22374183
2020-05-06 06:00:00,191.0,192.12,191.0,191.93,1317.86920962
2020-05-06 07:00:00,191.28,192.99,192.12,192.17,1025.10242657
2020-05-06 08:00:00,191.56,193.88,192.14,192.13,2019.64524208
2020-05-06 09:00:00,192.15,193.66,192.23,193.17,1166.66249466
2020-05-06 10:00:00,192.7,194.96,193.06,193.57,2900.64863831
2020-05-06 11:00:00,193.33,195.3,193.71,194.96,2281.51499881
2020-05-06 12:00:00,192.56,195.55,194.75,192.8,2413.9769295
2020-05-06 13:00:00,191.38,193.35,192.81,192.59,3599.92062024
2020-05-06 14:00:00,192.11,193.16,192.59,192.86,1220.31141289
2020-05-06 15:00:00,192.74,193.71,192.86,193.2,919.91426827
2020-05-06 16:00:00,192.11,193.5,193.27,193.34,1114.50204153
2020-05-06 17:00:00,192.23,193.32,193.15,192.63,749.36930938
2020-05-06 18:00:00,191.58,192.73,192.73,191.73,905.23034955
2020-05-06 19:00:00,189.47,192.5,191.77,190.46,1812.75511049
2020-05-06 20:00:00,189.02,191.1,190.03,190.75,1110.03204449
2020-05-06 21:00:00,190.56,191.69,190.59,191.47,643.51720343
2020-05-06 22:00:00,189.89,191.69,191.33,191.0,1007.26923677
2020-05-06 23:00:00,184.17,191.31,191.0,184.62,4694.69678396
2020-05-07 00:00:00,182.47,188.93,184.48,188.69,2292.49463623
2020-05-07 01:00:00,187.28,188.65,188.48,188.0,1320.34479385
2020-05-07 02:00:00,187.66,193.2,188.08,191.71,1513.17490905
2020-05-07 03:00:00,190.46,192.16,191.71,191.43,1480.26242352
2020-05-07 04:00:00,189.85,192.04,191.21,190.34,1324.81133637
2020-05-07 05:00:00,189.6,190.84,190.32,190.18,653.60636602
2020-05-07 06:00:00,188.45,190.63,190.28,188.87,930.5265097
2020-05-07 07:00:00,188.65,190.4,188.83,190.07,1028.55376783
2020-05-07 08:00:00,189.41,191.24,190.22,191.24,1895.00049994
2020-05-07 09:00:00,189.8,191.16,191.04,190.86,1705.86100683
2020-05-07 10:00:00,189.67,191.27,190.86,190.14,2395.46501086
2020-05-07 11:00:00,189.38,190.45,189.96,189.84,2336.47348045
2020-05-07 12:00:00,189.49,192.83,189.81,192.0,6427.72865476
2020-05-07 13:00:00,190.11,193.96,192.09,191.5,5161.5637493
2020-05-07 14:00:00,191.46,192.7,191.46,192.12,1065.78193494
2020-05-07 15:00:00,189.3,192.42,191.98,191.04,2665.49082228
2020-05-07 16:00:00,189.62,191.5,190.94,191.05,1444.53945121
2020-05-07 17:00:00,189.88,193.23,191.0,192.59,4607.75643928
2020-05-07 18:00:00,192.61,199.02,192.82,196.86,9596.2922224
2020-05-07 19:00:00,196.26,197.97,196.86,196.89,2439.5059266
2020-05-07 20:00:00,194.67,198.0,197.14,195.24,2547.34892969
2020-05-07 21:00:00,194.94,196.39,195.27,196.12,1087.46819497
2020-05-07 22:00:00,195.37,196.83,196.14,196.26,817.63683788
2020-05-07 23:00:00,195.3,196.95,196.37,195.7,2767.38535452
2020-05-08 00:00:00,195.59,198.55,195.89,198.55,1886.85265308
2020-05-08 01:00:00,196.88,199.4,198.62,197.77,1098.17088487
2020-05-08 02:00:00,194.69,197.87,197.74,196.08,670.08462535
2020-05-08 03:00:00,194.67,196.68,195.84,196.52,1624.6445722
2020-05-08 04:00:00,195.29,196.41,196.32,196.04,521.28208816
2020-05-08 05:00:00,193.21,195.88,195.88,194.42,2666.59516141
2020-05-08 06:00:00,191.44,194.44,194.44,192.46,4173.49431681
2020-05-08 07:00:00,191.99,194.32,192.53,193.97,3377.76238438
2020-05-08 08:00:00,193.89,195.06,194.0,193.89,2683.76644712
2020-05-08 09:00:00,193.48,194.76,193.99,194.32,820.18143157
2020-05-08 10:00:00,194.01,196.1,194.31,196.1,1867.97051765
2020-05-08 11:00:00,195.47,196.36,196.04,195.8,1641.42136455
2020-05-08 12:00:00,194.11,196.0,196.0,194.24,2235.95414632
2020-05-08 13:00:00,194.05,195.58,194.18,195.23,1760.70488816
2020-05-08 14:00:00,194.93,196.79,195.12,195.29,2703.4819893
2020-05-08 15:00:00,195.0,196.78,195.28,195.55,1595.13347386
2020-05-08 16:00:00,194.91,198.95,195.55,198.48,4996.67253018
2020-05-08 17:00:00,197.2,198.63,198.34,197.72,1041.74463764
2020-05-08 18:00:00,196.35,198.5,197.71,196.43,1295.83106573
2020-05-08 19:00:00,196.05,197.38,196.55,196.86,537.48526793
2020-05-08 20:00:00,196.28,198.1,196.81,197.96,659.38206953
2020-05-08 21:00:00,197.29,198.43,197.9,198.37,926.11392871
2020-05-08 22:00:00,196.27,198.6,198.29,196.56,1098.32084475
2020-05-08 23:00:00,194.98,197.2,196.86,195.49,2318.67452612
2020-05-09 00:00:00,193.57,197.05,195.49,196.98,1521.55987397
2020-05-09 01:00:00,196.51,198.19,196.79,197.24,402.59499903
2020-05-09 02:00:00,196.47,197.57,197.3,196.65,192.61801321
2020-05-09 03:00:00,196.72,197.99,196.74,197.99,137.40569808
2020-05-09 04:00:00,196.3,197.73,197.69,196.65,219.83433786
2020-05-09 05:00:00,195.51,197.59,196.57,197.59,474.96716382
2020-05-09 06:00:00,195.0,197.85,197.46,195.9,1214.54709609
2020-05-09 07:00:00,194.43,196.66,195.71,194.74,3262.1087433
2020-05-09 08:00:00,194.38,195.91,194.6,195.75,1084.07495221
2020-05-09 09:00:00,195.28,196.21,195.72,195.59,1038.37651099
2020-05-09 10:00:00,193.7,195.78,195.77,194.96,1203.94247
2020-05-09 11:00:00,192.6,194.98,194.82,193.83,1179.54158987
2020-05-09 12:00:00,193.35,194.79,193.87,194.42,534.396787
2020-05-09 13:00:00,193.71,195.75,194.29,195.75,1229.28558321
2020-05-09 14:00:00,195.43,196.66,195.75,196.37,1041.46806676
2020-05-09 15:00:00,195.56,196.59,196.44,196.59,2575.57238289
2020-05-09 16:00:00,196.44,197.79,196.52,196.6,2743.94739656
2020-05-09 17:00:00,196.17,197.06,196.47,196.46,872.77903913
2020-05-09 18:00:00,195.02,196.63,196.45,195.02,369.89632837
2020-05-09 19:00:00,194.66,196.67,195.13,196.38,795.13900444
2020-05-09 20:00:00,195.72,197.21,196.42,195.9,700.08868723
2020-05-09 21:00:00,194.81,195.99,195.9,194.84,974.56437917
2020-05-09 22:00:00,194.26,195.65,194.82,194.86,344.8342709
2020-05-09 23:00:00,193.86,195.52,194.71,193.89,544.8736115
2020-05-10 00:00:00,169.13,194.06,193.97,179.89,21103.13779721
2020-05-10 01:00:00,175.52,179.97,179.89,176.64,6626.25011119
2020-05-10 02:00:00,173.6,176.55,176.55,174.03,2383.10608917
2020-05-10 03:00:00,169.14,174.01,174.01,172.26,3974.89815902
2020-05-10 04:00:00,169.85,172.35,172.17,172.24,2917.79462261
2020-05-10 05:00:00,172.26,174.27,172.27,173.99,3524.40701044
2020-05-10 06:00:00,173.01,174.43,173.86,173.99,3884.04058924
2020-05-10 07:00:00,173.66,178.61,173.91,178.38,8071.34151111
2020-05-10 08:00:00,177.03,179.99,178.51,177.8,8109.05667598
2020-05-10 09:00:00,176.69,178.09,177.79,176.7,2744.56844873
2020-05-10 10:00:00,175.79,177.56,176.68,177.21,1955.77239683
2020-05-10 11:00:00,174.5,177.33,177.17,176.08,1745.98006391
2020-05-10 12:00:00,175.06,176.33,175.88,175.8,772.12830375
2020-05-10 13:00:00,175.47,177.2,175.61,176.58,1278.02717167
2020-05-10 14:00:00,172.6,176.93,176.58,174.0,1977.89142896
2020-05-10 15:00:00,173.59,175.4,174.0,174.48,2063.46825666
2020-05-10 16:00:00,166.5,175.75,174.45,166.6,10447.59885547
2020-05-10 17:00:00,166.41,170.9,166.6,170.82,4742.77411552
2020-05-10 18:00:00,169.89,171.81,170.89,170.49,1934.82748265
2020-05-10 19:00:00,170.33,172.62,170.49,172.0,1599.35251338
2020-05-10 20:00:00,171.53,175.45,171.54,174.16,3590.84097693
2020-05-10 21:00:00,173.68,176.31,174.16,175.26,1587.37935023
2020-05-10 22:00:00,174.0,175.84,175.33,174.41,1550.11431486
2020-05-10 23:00:00,171.6,175.31,174.43,173.47,2028.36195641
2020-05-11 00:00:00,173.66,176.67,173.66,175.61,1067.26466605
2020-05-11 01:00:00,174.31,176.14,175.53,174.59,380.10401533
2020-05-11 02:00:00,174.37,176.04,174.63,175.47,88.91157447
2020-05-11 03:00:00,174.12,175.89,175.72,174.41,125.22676569
2020-05-11 04:00:00,172.71,174.64,174.26,172.71,371.01540397
2020-05-11 05:00:00,172.71,174.11,173.0,173.96,335.54825033
2020-05-11 06:00:00,173.49,174.36,174.0,173.77,897.87931092
2020-05-11 07:00:00,171.91,174.07,173.74,173.28,926.78625882
2020-05-11 08:00:00,170.76,173.87,173.29,172.78,2658.11202285
2020-05-11 09:00:00,170.12,172.8,172.8,170.12,1503.23357319
2020-05-11 10:00:00,170.07,175.18,170.11,173.94,2268.10075257
2020-05-11 11:00:00,173.31,176.26,174.14,175.5,4423.91740776
2020-05-11 12:00:00,173.08,179.62,175.37,173.88,6729.23332274
2020-05-11 13:00:00,172.72,175.0,173.63,173.83,1632.99024994
2020-05-11 14:00:00,173.75,174.91,173.78,174.03,1912.0751142
2020-05-11 15:00:00,173.27,175.49,174.1,174.75,1814.51932291
2020-05-11 16:00:00,168.0,175.4,174.83,170.54,10401.08223589
2020-05-11 17:00:00,169.48,171.96,170.36,170.2,3402.71602572
2020-05-11 18:00:00,163.73,171.38,170.21,170.67,14956.23341589
2020-05-11 19:00:00,168.13,174.37,170.54,173.7,6802.3595791
2020-05-11 20:00:00,171.99,174.41,173.64,173.3,2605.99722822
2020-05-11 21:00:00,170.39,174.68,173.13,172.15,1282.05802827
2020-05-11 22:00:00,171.37,172.78,172.28,172.21,1001.62610222
2020-05-11 23:00:00,170.5,172.93,172.17,172.52,584.24216697
2020-05-12 00:00:00,172.08,174.7,172.16,173.47,775.16769435
2020-05-12 01:00:00,172.64,174.11,173.46,173.76,98.51008415
2020-05-12 02:00:00,173.55,175.5,173.93,174.27,619.14612555
2020-05-12 03:00:00,173.83,175.01,174.33,174.83,136.3094947
2020-05-12 04:00:00,173.65,175.23,174.91,174.28,185.62940465
2020-05-12 05:00:00,174.13,175.47,174.13,174.75,518.83495432
2020-05-12 06:00:00,174.07,175.5,174.75,174.48,621.26197371
2020-05-12 07:00:00,173.38,175.04,174.56,174.44,706.65239209
2020-05-12 08:00:00,174.06,175.97,174.31,175.87,1507.15265821
2020-05-12 09:00:00,175.71,177.0,175.87,176.05,2889.96139609
2020-05-12 10:00:00,175.0,176.69,176.05,176.34,1858.44489946
2020-05-12 11:00:00,175.73,176.63,176.4,176.52,1352.96858445
2020-05-12 12:00:00,175.25,176.8,176.51,175.66,1079.33820162
2020-05-12 13:00:00,174.07,176.06,175.65,175.54,959.9963025
2020-05-12 14:00:00,175.45,177.44,175.48,176.47,1895.35886037
2020-05-12 15:00:00,175.96,176.84,176.49,176.28,1327.48608034
2020-05-12 16:00:00,176.0,177.01,176.48,176.76,547.28653335
2020-05-12 17:00:00,175.89,177.81,176.61,176.44,1160.73651768
2020-05-12 18:00:00,175.89,176.59,176.44,176.22,626.5590077
2020-05-12 19:00:00,175.19,177.03,176.14,175.19,792.82126775
2020-05-12 20:00:00,174.62,176.01,175.23,175.45,1184.89670338
2020-05-12 21:00:00,172.74,175.65,175.4,174.39,2021.50456356
2020-05-12 22:00:00,172.94,175.8,174.36,175.22,2262.33243123
2020-05-12 23:00:00,174.88,175.92,175.26,175.63,200.2507584
2020-05-13 00:00:00,175.14,176.44,175.43,176.15,984.48474707
2020-05-13 01:00:00,175.65,176.42,176.15,176.1,75.57278288
2020-05-13 02:00:00,175.55,176.48,176.07,176.47,56.48779786
2020-05-13 03:00:00,176.0,176.78,176.48,176.17,228.25734045
2020-05-13 04:00:00,175.5,176.21,176.21,175.9,196.4938429
2020-05-13 05:00:00,175.23,176.01,176.01,175.23,249.67822051
2020-05-13 06:00:00,175.3,176.2,175.43,176.19,341.49322304
2020-05-13 07:00:00,175.48,176.2,176.19,175.48,731.36016004
2020-05-13 08:00:00,174.14,176.0,175.47,176.0,1161.48982551
2020-05-13 09:00:00,175.49,176.11,175.97,176.0,436.99080965
2020-05-13 10:00:00,175.23,176.08,176.0,175.91,1132.9374243
2020-05-13 11:00:00,175.25,176.33,175.79,176.3,755.59820534
2020-05-13 12:00:00,175.78,179.36,176.18,179.3,1854.21061963
2020-05-13 13:00:00,178.33,179.9,179.3,179.77,2031.55441604
2020-05-13 14:00:00,179.79,183.0,179.79,182.08,4186.58512203
2020-05-13 15:00:00,181.79,183.75,182.03,183.62,2255.93372813
2020-05-13 16:00:00,181.66,184.57,183.62,182.5,1897.23062866
2020-05-13 17:00:00,181.28,182.6,182.6,182.39,1004.28154419
2020-05-13 18:00:00,181.88,182.8,182.3,182.09,634.69964969
2020-05-13 19:00:00,181.84,182.81,182.1,182.59,1013.89720067
2020-05-13 20:00:00,182.53,184.55,182.59,183.64,1115.57616222
2020-05-13 21:00:00,182.74,186.22,183.7,185.83,3168.63348211
2020-05-13 22:00:00,183.62,186.22,185.69,184.42,951.96945837
2020-05-13 23:00:00,183.97,185.33,184.54,184.88,595.47725154
2020-05-14 00:00:00,183.54,185.97,185.0,183.67,222.42915166
2020-05-14 01:00:00,182.76,184.36,183.77,182.76,545.82697741
2020-05-14 02:00:00,182.1,184.08,182.76,183.95,620.99192351
2020-05-14 03:00:00,183.45,184.55,184.12,184.55,76.68889105
2020-05-14 04:00:00,183.14,184.3,184.3,183.14,160.65613645
2020-05-14 05:00:00,181.41,184.91,183.01,184.42,1048.5005396
2020-05-14 06:00:00,183.8,184.99,184.69,184.43,1060.41451283
2020-05-14 07:00:00,184.12,186.31,184.5,185.53,1551.51195706
2020-05-14 08:00:00,184.5,187.5,185.43,187.32,3533.33691143
2020-05-14 09:00:00,187.1,190.14,187.1,189.98,3164.05630979
2020-05-14 10:00:00,185.85,190.98,189.84,186.99,7677.06978974
2020-05-14 11:00:00,186.95,189.46,186.95,187.51,1543.28265754
2020-05-14 12:00:00,186.06,187.79,187.69,186.62,1700.10608038
2020-05-14 13:00:00,185.88,187.13,186.68,186.73,1141.92547951
2020-05-14 14:00:00,186.35,187.85,186.77,186.73,1071.22762674
2020-05-14 15:00:00,185.89,187.5,186.8,187.5,1230.82389019
2020-05-14 16:00:00,182.94,187.91,187.49,184.44,4379.77095777
2020-05-14 17:00:00,182.0,184.77,184.77,183.46,2507.1134643
2020-05-14 18:00:00,183.12,185.85,183.46,185.65,1170.55414614
2020-05-14 19:00:00,185.54,189.42,185.71,188.06,1841.41057403
2020-05-14 20:00:00,187.01,189.67,188.11,187.5,1783.75703024
2020-05-14 21:00:00,187.04,187.93,187.48,187.56,494.3545389
2020-05-14 22:00:00,187.55,188.89,187.56,188.29,675.86822484
2020-05-14 23:00:00,187.31,188.46,188.18,187.81,686.15680642
2020-05-15 00:00:00,186.78,188.48,187.71,187.51,398.11631094
2020-05-15 01:00:00,186.36,187.62,187.41,186.36,136.44093146
2020-05-15 02:00:00,182.57,186.2,186.2,184.5,5059.43102716
2020-05-15 03:00:00,184.24,185.81,184.31,184.35,358.35511359
2020-05-15 04:00:00,183.71,184.78,184.22,183.72,313.00558684
2020-05-15 05:00:00,183.48,184.94,183.79,184.92,550.32801176
2020-05-15 06:00:00,184.91,186.72,184.91,186.04,710.35713626
2020-05-15 07:00:00,186.02,187.1,186.04,186.23,730.81905795
2020-05-15 08:00:00,185.4,186.46,186.37,185.5,908.9352377
2020-05-15 09:00:00,184.66,185.72,185.45,184.89,821.33340126
2020-05-15 10:00:00,184.25,185.61,185.02,184.94,1780.46126633
2020-05-15 11:00:00,185.02,186.85,185.02,186.22,769.50453438
2020-05-15 12:00:00,184.05,186.14,186.14,184.49,788.43934033
2020-05-15 13:00:00,183.86,184.85,184.48,184.17,798.15169737
2020-05-15 14:00:00,184.22,185.2,184.22,184.72,931.05867797
2020-05-15 15:00:00,181.96,184.74,184.68,182.91,2055.67024793
2020-05-15 16:00:00,182.62,183.88,182.92,182.85,554.93291808
2020-05-15 17:00:00,182.41,184.01,182.55,183.39,432.18289095
2020-05-15 18:00:00,183.18,184.02,183.34,183.29,460.33473522
2020-05-15 19:00:00,179.6,183.34,183.09,180.02,3773.22883684
2020-05-15 20:00:00,177.0,180.34,180.0,178.61,2955.70168114
2020-05-15 21:00:00,178.21,181.65,178.62,181.19,2049.84119033
2020-05-15 22:00:00,180.99,182.78,181.45,181.46,661.81150992
2020-05-15 23:00:00,179.35,181.86,181.46,179.88,800.41235299
2020-05-16 00:00:00,178.7,182.01,180.0,181.87,842.64969147
2020-05-16 01:00:00,180.96,182.74,181.83,182.35,446.09395319
2020-05-16 02:00:00,182.35,184.37,182.55,183.86,503.52137988
2020-05-16 03:00:00,182.97,184.56,183.86,183.68,277.21818893
2020-05-16 04:00:00,184.01,186.38,184.01,186.38,933.24274397
2020-05-16 05:00:00,185.01,186.75,186.38,185.11,1450.59309424
2020-05-16 06:00:00,184.77,185.7,185.06,185.7,285.24720148
2020-05-16 07:00:00,184.35,186.16,185.7,184.39,459.10200739
2020-05-16 08:00:00,183.55,185.34,184.32,185.3,692.02907032
2020-05-16 09:00:00,184.12,185.5,185.31,184.91,679.23718042
2020-05-16 10:00:00,184.38,185.86,185.0,185.86,384.16569221
2020-05-16 11:00:00,185.0,185.99,185.74,185.14,364.3846326
2020-05-16 12:00:00,185.21,187.84,185.21,187.07,1426.07048252
2020-05-16 13:00:00,186.37,187.95,187.02,186.95,448.42965009
2020-05-16 14:00:00,185.21,187.46,186.88,186.32,594.4014492
2020-05-16 15:00:00,185.17,186.44,186.28,185.72,469.01092348
2020-05-16 16:00:00,183.92,187.2,185.59,185.41,1831.68953466
2020-05-16 17:00:00,183.24,185.78,185.41,183.79,717.90644592
2020-05-16 18:00:00,183.35,184.62,183.84,184.07,505.71574708
2020-05-16 19:00:00,183.65,185.57,184.08,185.37,345.87840536
2020-05-16 20:00:00,184.87,185.75,185.21,185.42,331.4761893
2020-05-16 21:00:00,185.33,186.84,185.33,186.5,802.21887754
2020-05-16 22:00:00,185.85,186.92,186.5,186.39,268.82542365
2020-05-16 23:00:00,185.45,186.8,186.36,185.51,222.85223067
2020-05-17 00:00:00,184.87,186.92,185.51,186.78,367.87617077
2020-05-17 01:00:00,186.43,187.3,186.78,186.49,428.97185978
2020-05-17 02:00:00,186.49,187.11,186.53,186.55,43.38494231
2020-05-17 03:00:00,186.28,186.81,186.55,186.42,58.88365091
2020-05-17 04:00:00,185.5,186.6,186.6,186.22,113.58404482
2020-05-17 05:00:00,185.42,186.2,186.11,185.92,65.39874013
2020-05-17 06:00:00,185.86,187.04,185.89,187.04,186.94805305
2020-05-17 07:00:00,186.64,187.35,187.06,186.96,326.95350874
2020-05-17 08:00:00,186.0,187.14,187.03,186.05,352.67285103
2020-05-17 09:00:00,185.79,186.9,186.05,186.43,334.78639212
2020-05-17 10:00:00,186.38,186.86,186.51,186.72,266.06756962
2020-05-17 11:00:00,185.88,186.83,186.83,186.19,344.61373272
2020-05-17 12:00:00,186.34,191.27,186.34,191.2,3203.11927927
2020-05-17 13:00:00,190.18,191.5,190.94,191.06,2422.83031851
2020-05-17 14:00:00,190.27,193.08,191.11,192.49,2113.6668334
2020-05-17 15:00:00,190.95,192.82,192.37,191.96,1550.13333636
2020-05-17 16:00:00,190.65,192.43,191.91,191.15,1315.48897048
2020-05-17 17:00:00,190.97,191.8,191.02,191.56,840.93004756
2020-05-17 18:00:00,190.17,191.7,191.57,191.24,728.19598547
2020-05-17 19:00:00,190.93,191.68,191.33,191.67,1026.06486745
2020-05-17 20:00:00,191.09,192.06,191.66,191.96,1280.077473
2020-05-17 21:00:00,191.85,193.64,191.85,192.5,1300.88069359
2020-05-17 22:00:00,190.16,192.5,192.5,191.28,2066.6287771
2020-05-17 23:00:00,190.35,191.67,191.17,191.13,224.8542903
2020-05-18 00:00:00,191.25,192.7,191.25,192.11,228.66833155
2020-05-18 01:00:00,191.93,197.84,191.93,196.39,5862.25365563
2020-05-18 02:00:00,194.94,197.39,196.43,196.53,542.82945204
2020-05-18 03:00:00,195.73,197.73,196.44,196.89,342.36902223
2020-05-18 04:00:00,196.32,198.27,196.9,198.0,1825.69742256
2020-05-18 05:00:00,197.21,198.37,198.0,197.25,1390.09267386
2020-05-18 06:00:00,195.39,197.74,197.25,196.94,2245.86415438
2020-05-18 07:00:00,196.31,197.5,196.77,197.28,942.33505283
2020-05-18 08:00:00,194.0,198.43,197.33,196.39,3396.20639713
2020-05-18 09:00:00,193.68,196.89,196.23,194.76,1755.7388902
2020-05-18 10:00:00,194.62,196.49,194.82,195.99,2019.65804621
2020-05-18 11:00:00,195.82,196.68,195.98,196.03,1368.5236667
2020-05-18 12:00:00,194.26,196.18,195.92,195.88,713.50173388
2020-05-18 13:00:00,195.44,196.42,196.01,195.78,1060.69552193
2020-05-18 14:00:00,195.29,196.4,195.73,196.12,1180.5887637
2020-05-18 15:00:00,193.3,196.2,196.04,194.03,1607.16563039
2020-05-18 16:00:00,191.77,194.76,194.03,193.95,2150.66469341
2020-05-18 17:00:00,193.09,194.74,194.04,194.35,890.40401272
2020-05-18 18:00:00,194.12,195.28,194.4,194.57,528.36223109
2020-05-18 19:00:00,194.31,195.93,194.43,195.56,1227.29006524
2020-05-18 20:00:00,194.86,195.64,195.51,195.25,792.97665917
2020-05-18 21:00:00,194.82,195.89,195.23,195.46,631.63661226
2020-05-18 22:00:00,195.24,197.0,195.42,196.77,620.87652737
2020-05-18 23:00:00,196.35,197.22,196.7,196.9,409.37184563
2020-05-19 00:00:00,193.88,196.98,196.9,194.41,783.91454258
2020-05-19 01:00:00,194.02,195.16,194.02,194.96,62.22573702
2020-05-19 02:00:00,192.69,194.91,194.91,194.24,289.24620057
2020-05-19 03:00:00,192.49,194.38,194.24,192.96,261.27900926
2020-05-19 04:00:00,192.13,193.71,192.86,193.53,320.59094339
2020-05-19 05:00:00,193.37,194.85,193.86,194.85,256.39031473
2020-05-19 06:00:00,193.81,195.0,194.85,194.03,457.64319572
2020-05-19 07:00:00,193.48,194.49,194.01,193.68,772.5676213
2020-05-19 08:00:00,193.9,196.82,193.9,195.75,1375.09209762
2020-05-19 09:00:00,195.33,196.15,195.74,195.69,1059.66194912
2020-05-19 10:00:00,195.1,195.98,195.66,195.17,773.6774089
2020-05-19 11:00:00,194.0,197.09,195.45,194.55,1958.78313239
2020-05-19 12:00:00,192.65,194.69,194.47,193.0,1602.30641415
2020-05-19 13:00:00,192.91,194.51,193.0,194.42,780.20620041
2020-05-19 14:00:00,194.14,194.95,194.42,194.41,1391.15326501
2020-05-19 15:00:00,193.51,194.82,194.39,194.3,896.77837998
2020-05-19 16:00:00,194.13,196.46,194.32,195.79,1119.03256863
2020-05-19 17:00:00,194.36,196.1,195.66,194.85,523.37703681
2020-05-19 18:00:00,194.76,195.3,194.87,195.03,326.98201808
2020-05-19 19:00:00,193.81,195.4,195.0,193.81,347.3607078
2020-05-19 20:00:00,192.81,194.85,193.84,194.7,1790.47061964
2020-05-19 21:00:00,194.26,195.26,194.8,194.72,929.9603984
2020-05-19 22:00:00,194.34,195.99,194.53,195.3,459.82680186
2020-05-19 23:00:00,194.98,196.65,195.37,196.45,659.47384717
2020-05-20 00:00:00,195.36,196.69,196.69,195.66,538.39544476
2020-05-20 01:00:00,195.17,196.15,195.74,195.75,93.07016878
2020-05-20 02:00:00,194.36,195.72,195.72,194.97,112.02229025
2020-05-20 03:00:00,194.39,195.44,195.04,194.79,225.56503194
2020-05-20 04:00:00,194.39,195.29,194.47,195.21,205.32918832
2020-05-20 05:00:00,194.64,195.36,195.12,195.35,305.13810872
2020-05-20 06:00:00,193.9,197.1,195.18,194.59,1290.37430965
2020-05-20 07:00:00,194.35,195.9,194.62,195.16,582.60479528
2020-05-20 08:00:00,194.8,196.24,195.0,195.77,512.29386184
2020-05-20 09:00:00,195.0,196.03,195.63,195.57,473.55122338
2020-05-20 10:00:00,195.01,195.99,195.56,195.36,1129.71083504
2020-05-20 11:00:00,194.51,195.45,195.24,194.63,1153.47182467
2020-05-20 12:00:00,194.63,196.06,194.63,195.49,607.95252104
2020-05-20 13:00:00,195.1,195.81,195.4,195.81,466.78527154
2020-05-20 14:00:00,194.86,195.95,195.82,194.9,1125.77438093
2020-05-20 15:00:00,188.12,194.95,194.89,189.95,10031.50242094
2020-05-20 16:00:00,188.72,191.87,189.84,190.91,5276.09378187
2020-05-20 17:00:00,190.08,191.38,190.71,191.25,835.36759015
2020-05-20 18:00:00,190.77,191.67,191.2,191.47,641.58674881
2020-05-20 19:00:00,190.58,191.52,191.46,191.24,897.56186798
2020-05-20 20:00:00,190.91,192.21,191.23,192.16,501.90398644
2020-05-20 21:00:00,191.21,192.39,192.17,191.78,993.94216163
2020-05-20 22:00:00,191.25,192.03,191.73,191.53,314.42605385
2020-05-20 23:00:00,190.56,191.7,191.53,191.66,330.35948466
2020-05-21 00:00:00,191.18,193.19,191.55,193.19,340.79901336
2020-05-21 01:00:00,191.97,193.19,193.19,192.08,60.66897722
2020-05-21 02:00:00,191.4,192.53,192.23,191.58,69.21776268
